종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"376180","피코그램","KOSDAQ","벤처기업부","2520","-115","-4.36","2590","2620","2515","67033","170933340","46598272560","18491378"
"304840","피플바이오","KOSDAQ","기술성장기업부","3595","295","8.94","3300","3595","3270","383142","1343848490","75816623080","21089464"
"062970","피피아이","KOSDAQ","중견기업부","3070","335","12.25","2735","3515","2530","26080346","79643171010","30296015630","9868409"
"087600","픽셀플러스","KOSDAQ","벤처기업부","6900","-120","-1.71","7020","7220","6820","10669","73557980","56349250200","8166558"
"291810","핀텔","KOSDAQ","기술성장기업부","2380","-210","-8.11","2575","2575","2370","139575","336379000","27031354560","11357712"
"378340","필에너지","KOSDAQ","중견기업부","16670","-830","-4.74","17500","18150","16610","456465","7806897100","354835652940","21285882"
"161580","필옵틱스","KOSDAQ","중견기업부","14250","-270","-1.86","14460","14610","13890","195894","2767672320","325515315000","22843180"
"347770","핌스","KOSDAQ","중견기업부","2410","80","3.43","2355","2750","2200","477191","1192085110","55085471220","22857042"
"163730","핑거","KOSDAQ","벤처기업부","9060","-670","-6.89","9460","10640","8790","5697207","55101280200","84807108480","9360608"
"417180","핑거스토리","KOSDAQ","중견기업부","2335","-55","-2.30","2350","2405","2300","36057","84062920","39086510675","16739405"
"446750","하나26호스팩","KOSDAQ","SPAC(소속부없음)","2150","-10","-0.46","2130","2155","2125","970","2065390","12964500000","6030000"
"448370","하나27호스팩","KOSDAQ","SPAC(소속부없음)","2120","-5","-0.24","2115","2140","2115","3891","8248770","11914400000","5620000"
"454750","하나28호스팩","KOSDAQ","SPAC(소속부없음)","2125","-5","-0.23","2130","2130","2105","348","733600","15304250000","7202000"
"454640","하나29호스팩","KOSDAQ","SPAC(소속부없음)","2135","-5","-0.23","2100","2140","2100","2125","4497420","11531135000","5401000"
"469880","하나30호스팩","KOSDAQ","SPAC(소속부없음)","2050","-5","-0.24","2060","2060","2045","2640","5432440","14975250000","7305000"
"469900","하나31호스팩","KOSDAQ","SPAC(소속부없음)","2070","0","0.00","2055","2070","2050","5113","10531225","11602350000","5605000"
"475240","하나32호스팩","KOSDAQ","SPAC(소속부없음)","2160","0","0.00","2160","2160","2145","1744","3744470","6912000000","3200000"
"475250","하나33호스팩","KOSDAQ","SPAC(소속부없음)","2130","-10","-0.47","2140","2140","2120","11246","23880585","7881000000","3700000"
"406760","하나금융21호스팩","KOSDAQ","SPAC(소속부없음)","2125","-30","-1.39","2160","2165","2105","43172","91311160","15746250000","7410000"
"418170","하나금융22호스팩","KOSDAQ","SPAC(소속부없음)","2135","15","0.71","2105","2140","2100","20674","43711535","12831350000","6010000"
"435620","하나금융25호스팩","KOSDAQ","SPAC(소속부없음)","10250","0","0.00","10250","10260","10250","12844","131651470","44095500000","4302000"
"086790","하나금융지주","KOSPI",,"62900","0","0.00","63000","63200","61700","565149","35447996100","18067451352000","287240880"
"299030","하나기술","KOSDAQ","벤처기업부","27200","-1350","-4.73","28550","28800","27100","40449","1113615800","217461552000","7994910"
"067310","하나마이크론","KOSDAQ","우량기업부","11140","-290","-2.54","11450","11580","10980","730596","8155981890","732398141440","65744896"
"166090","하나머티리얼즈","KOSDAQ GLOBAL","우량기업부","29850","-600","-1.97","30250","30650","29250","196935","5852068800","590363568900","19777674"
"293480","하나제약","KOSPI",,"10990","-100","-0.90","11080","11090","10850","17227","188240470","195324676540","17772946"
"039130","하나투어","KOSPI",,"49200","-500","-1.01","50000","50000","48500","43970","2155810150","789127902000","16039185"
"136480","하림","KOSDAQ","우량기업부","2750","-20","-0.72","2765","2775","2740","318657","875872670","292076680500","106209702"
"003380","하림지주","KOSDAQ GLOBAL","우량기업부","5090","-140","-2.68","5260","5270","5090","227205","1166600970","570108610890","112005621"
"450330","하스","KOSDAQ","기술성장기업부","11390","-430","-3.64","11850","11950","11290","155187","1777638600","89252142510","7836009"
"101670","하이드로리튬","KOSDAQ","벤처기업부","3065","0","0.00","3010","3140","2975","573605","1736774665","156579601450","51086330"
"365590","하이딥","KOSDAQ","기술성장기업부","915","-27","-2.87","906","965","880","128365","118520983","132169287735","144447309"
"149980","하이로닉","KOSDAQ","벤처기업부","8500","350","4.29","8350","8610","8100","791974","6999354970","158026585500","18591363"
"013030","하이록코리아","KOSDAQ","우량기업부","24750","-50","-0.20","24800","25150","24000","43401","1061763650","318187237500","12856050"
"352820","하이브","KOSPI",,"165600","-6200","-3.61","171300","173300","165500","134534","22583917500","6897587263200","41652097"
"126700","하이비젼시스템","KOSDAQ","우량기업부","16980","-280","-1.62","17110","17830","16980","215708","3713573200","253717061760","14942112"
"106080","하이소닉","KOSDAQ","중견기업부","3915","-120","-2.97","4045","4105","3905","31370","125786435","61604345475","15735465"
"071090","하이스틸","KOSPI",,"3045","-65","-2.09","3080","3125","2995","128119","389448090","61483029195","20191471"
"450050","하이제8호스팩","KOSDAQ","SPAC(소속부없음)","2125","0","0.00","2135","2140","2110","1683","3568695","10654750000","5014000"
"160190","하이젠알앤엠","KOSDAQ","중견기업부","10780","-500","-4.43","11150","12070","10510","736247","8397337900","332972640000","30888000"
"221840","하이즈항공","KOSDAQ","중견기업부","1819","-21","-1.14","1835","1868","1813","15102","27555899","34016320459","18700561"
"106190","하이텍팜","KOSDAQ","우량기업부","13620","-310","-2.23","14200","14200","13210","72813","983452200","144823816260","10633173"
"019490","하이트론","KOSPI",,"954","48","5.30","898","970","898","248049","238299334","26341107696","27611224"
"000080","하이트진로","KOSPI",,"20500","50","0.24","20300","20600","20050","232393","4734425300","1437739025500","70133611"
"000087","하이트진로2우B","KOSPI",,"16150","-110","-0.68","16290","16290","16000","1727","27934310","18251728700","1130138"
"000140","하이트진로홀딩스","KOSPI",,"9340","210","2.30","9140","9380","9140","26910","249259430","216751185100","23206765"
"000145","하이트진로홀딩스우","KOSPI",,"11590","-360","-3.01","11940","11950","11400","1338","15459100","5456687900","470810"
"065650","하이퍼코퍼레이션","KOSDAQ","중견기업부","1307","-2","-0.15","1309","1309","1280","111483","144339617","138502295954","105969622"
"066130","하츠","KOSDAQ","우량기업부","4840","-190","-3.78","4965","5060","4840","50578","247990315","61952000000","12800000"
"152550","한국ANKOR유전","KOSPI",,"395","-3","-0.75","396","406","394","2051623","818446362","27657900000","70020000"
"004590","한국가구","KOSDAQ","우량기업부","3625","-30","-0.82","3660","3675","3605","15736","56922730","54375000000","15000000"
"036460","한국가스공사","KOSPI",,"44900","-3550","-7.33","47650","48300","44400","2907257","132360371200","4144853700000","92313000"
"039340","한국경제TV","KOSDAQ","우량기업부","5630","140","2.55","5500","5650","5400","59847","327074800","129490000000","23000000"
"005430","한국공항","KOSPI",,"47750","-950","-1.95","48250","49000","47400","14161","677549700","151193451250","3166355"
"071050","한국금융지주","KOSPI",,"70600","-1000","-1.40","72200","72200","69600","108690","7690751200","3934255035200","55725992"
"071055","한국금융지주우","KOSPI",,"50800","-100","-0.20","50900","51500","49600","12230","621955000","297599150800","5858251"
"034950","한국기업평가","KOSDAQ","우량기업부","84800","100","0.12","84700","85000","84000","3095","260335100","385035587200","4540514"
"010040","한국내화","KOSPI",,"2135","-35","-1.61","2200","2200","2130","25230","54425190","87678177370","41067062"
"025540","한국단자","KOSPI",,"66000","-600","-0.90","66800","67300","65700","19416","1283351300","687390000000","10415000"
"222980","한국맥널티","KOSDAQ","벤처기업부","3735","-120","-3.11","3830","3875","3695","21718","81167970","41202589005","11031483"
"010100","한국무브넥스","KOSPI",,"3555","-10","-0.28","3520","3680","3395","131525","459095420","108251243100","30450420"
"331660","한국미라클피플사","KONEX","일반기업부","15100","0","0.00","0","0","0","0","0","16610000000","1100000"
"256840","한국비엔씨","KOSDAQ","벤처기업부","5150","-250","-4.63","5330","5430","5150","655811","3434055410","349749081450","67912443"
"219750","한국비티비","KOSDAQ","관리종목(소속부없음)","967","0","0.00","0","0","0","0","0","63267797795","65426885"
"004090","한국석유","KOSPI",,"16700","-90","-0.54","16500","17650","16450","844486","14463224600","211991804000","12694120"
"025550","한국선재","KOSDAQ","우량기업부","2835","-90","-3.08","2915","2935","2835","49447","142145600","66055500000","23300000"
"002200","한국수출포장","KOSPI",,"2450","-40","-1.61","2460","2515","2435","68583","169079145","98000000000","40000000"
"002960","한국쉘석유","KOSPI",,"314000","-11000","-3.38","321500","323500","313000","4837","1529877500","408200000000","1300000"
"017890","한국알콜","KOSDAQ","우량기업부","9250","-20","-0.22","9230","9290","9100","34599","317960130","199853280000","21605760"
"000240","한국앤컴퍼니","KOSPI",,"16540","210","1.29","16350","16650","16200","49072","807990380","1570228869600","94935240"
"080720","한국유니온제약","KOSDAQ","벤처기업부","4585","-95","-2.03","4560","4700","4465","22656","102695870","36280316380","7912828"
"123890","한국자산신탁","KOSPI",,"2905","-5","-0.17","2915","2930","2895","120963","351222050","360155369560","123977752"
"015760","한국전력","KOSPI",,"21900","-400","-1.79","22300","22500","21850","1854198","40945240000","14059013286300","641964077"
"063570","한국전자금융","KOSDAQ","우량기업부","4635","-35","-0.75","4670","4715","4600","68560","317478720","158274719280","34147728"
"041460","한국전자인증","KOSDAQ","중견기업부","3350","-105","-3.04","3430","3460","3350","63609","214727530","63650000000","19000000"
"006200","한국전자홀딩스","KOSPI",,"787","0","0.00","804","804","782","20171","15853407","36834068032","46803136"
"101680","한국정밀기계","KOSDAQ","중견기업부","2380","-15","-0.63","2375","2395","2375","4118","9828095","20001520000","8404000"
"039740","한국정보공학","KOSDAQ","중견기업부","2535","-45","-1.74","2580","2580","2525","9337","23796925","20326636395","8018397"
"053300","한국정보인증","KOSDAQ","우량기업부","4000","-245","-5.77","4305","4310","3910","762053","3081750450","169765444000","42441361"
"025770","한국정보통신","KOSDAQ","우량기업부","8280","-60","-0.72","8340","8340","8140","11623","95895090","310038563880","37444271"
"436610","한국제11호스팩","KOSDAQ","SPAC(소속부없음)","3375","0","0.00","0","0","0","0","0","20317500000","6020000"
"458610","한국제12호스팩","KOSDAQ","SPAC(소속부없음)","2190","-10","-0.45","2210","2210","2165","805","1747000","9263700000","4230000"
"464440","한국제13호스팩","KOSDAQ","SPAC(소속부없음)","2150","0","0.00","2160","2160","2130","2957","6365535","9288000000","4320000"
"477530","한국제14호스팩","KOSDAQ","SPAC(소속부없음)","2110","-15","-0.71","2125","2125","2110","3417","7225580","10149100000","4810000"
"479880","한국제15호스팩","KOSDAQ","SPAC(소속부없음)","2040","0","0.00","2035","2050","2035","8498","17303915","14014800000","6870000"
"027970","한국제지","KOSPI",,"1071","-19","-1.74","1083","1083","1057","60122","64063579","203680891827","190178237"
"023350","한국종합기술","KOSPI",,"4570","-120","-2.56","4730","4780","4545","34427","159162465","50041500000","10950000"
"025890","한국주강","KOSPI",,"1960","-11","-0.56","1971","1973","1949","7248","14168757","22166147640","11309259"
"000970","한국주철관","KOSPI",,"6470","-80","-1.22","6530","6570","6470","17389","112971930","147519235000","22800500"
"104700","한국철강","KOSPI",,"8500","-90","-1.05","8590","8740","8490","21600","184022860","360825000000","42450000"
"017960","한국카본","KOSPI",,"10720","-120","-1.11","10840","11000","10540","214927","2305131040","556458605440","51908452"
"023760","한국캐피탈","KOSDAQ","우량기업부","571","0","0.00","575","575","569","68372","38988341","180213067896","315609576"
"054040","한국컴퓨터","KOSDAQ","우량기업부","5130","-40","-0.77","5140","5180","5010","68999","349689540","82445717700","16071290"
"161890","한국콜마","KOSPI",,"70400","400","0.57","70900","71300","68300","371835","26143695200","1661797420800","23605077"
"021650","한국큐빅","KOSDAQ","우량기업부","2360","0","0.00","2340","2375","2300","22241","51682910","38587328680","16350563"
"161390","한국타이어앤테크놀로지","KOSPI",,"40000","-350","-0.87","40650","40650","39700","186481","7477239650","4955002760000","123875069"
